מפעל,רכיב עלות,סוג תמחיר,מרכז עבודה,תאריך עדכון, עלות לסוג תמחיר 1 , עלות לסוג תמחיר 5 , עלות לסוג תמחיר 6 ,עלות לסוג תמחיר 7,מחלקה,,,
100,B11,1,WC713,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC715,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC717,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC720,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC724,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC726,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC727,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC731,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC732,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC734,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC735,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC736,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC737,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC740,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC741,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC742,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC760,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC761,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC763,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC765,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC771,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WC795,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCASS011,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCASS201,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCASS202,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCASS203,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCASS207,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCASS295,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCASS299,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCINJ101,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCINJ116,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCUSW01,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCUV03,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,1,WCVENT01,, 99.20 , -   ,,,הרכבות ידניות,,,
100,B11,5,WC202,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC213,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC296,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC297,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC601,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC602,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC614,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC624,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC630,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC631,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC632,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC650,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC701,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC707,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC708,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC710,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC713,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC715,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC717,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC720,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC724,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC726,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC727,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC731,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC732,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC734,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC735,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC736,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC737,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC740,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC741,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC742,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC760,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC761,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC763,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC765,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC771,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WC795,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCASS011,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCASS201,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCASS202,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCASS203,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCASS207,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCASS295,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCASS299,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCINJ101,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCINJ116,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCUSW01,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCUV03,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B11,5,WCVENT01,, -   , 30.52 ,,,הרכבות ידניות,,,
100,B12,1,WC202,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC213,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC296,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC297,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC601,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC602,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC614,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC624,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC630,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC631,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC632,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC650,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC701,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC707,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC708,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC710,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC713,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC715,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC717,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC720,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC724,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC726,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC727,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC731,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC732,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC734,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC735,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC736,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC737,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC740,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC741,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC742,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC760,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC761,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC763,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC765,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC771,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WC795,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCASS011,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCASS201,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCASS202,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCASS203,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCASS207,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCASS295,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCASS299,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCINJ101,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCINJ116,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCUSW01,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCUV03,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,1,WCVENT01,, 3.88 , -   ,,,הרכבות ידניות,,,
100,B12,5,WC202,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC213,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC296,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC297,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC601,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC602,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC614,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC624,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC630,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC631,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC632,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC650,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC701,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC707,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC708,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC710,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC713,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC715,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC717,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC720,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC724,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC726,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC727,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC731,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC732,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC734,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC735,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC736,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC737,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC740,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC741,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC742,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC760,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC761,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC763,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC765,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC771,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WC795,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCASS011,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCASS201,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCASS202,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCASS203,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCASS207,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCASS295,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCASS299,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCINJ101,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCINJ116,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCUSW01,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCUV03,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B12,5,WCVENT01,, -   , 1.20 ,,,הרכבות ידניות,,,
100,B01,1,WC501,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC502,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC503,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC603,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC609,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC611,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC615,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC617,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC618,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC620,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC621,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC622,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC623,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC625,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC629,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC640,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC641,, 7.00 , -   ,,,הרכבה 3,,,
100,B01,1,WC670,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC711,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC712,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC714,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC718,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC719,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC722,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC733,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC738,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC743,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC770,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC772,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC773,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC774,, 7.00 , -   ,,,הרכבה 3,,,
100,B01,1,WC775,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC780,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WC785,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WCASS651,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WCUSW02,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WCUSW03,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WCUSW05,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WCUV01,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WCUV04,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WCUV651,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,1,WCYC01,, 7.00 , -   ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC501,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC502,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC503,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC603,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC609,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC611,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC615,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC617,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC618,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC620,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC621,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC622,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC623,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC623,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC629,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC640,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC641,, -   , 2.17 ,,,הרכבה 3,,,
100,B01,5,WC670,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC711,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC712,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC714,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC718,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC719,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC722,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC733,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC738,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC743,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC770,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC772,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC773,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC774,, -   , 2.17 ,,,הרכבה 3,,,
100,B01,5,WC775,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC780,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WC785,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCASS651,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCGAR01,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCUSW02,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCUSW03,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCUSW05,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCUV01,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCUV04,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCUV651,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B01,5,WCYC01,, -   , 2.17 ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC501,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC502,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC503,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC603,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC609,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC611,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC615,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC617,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC618,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC620,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC621,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC622,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC623,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC625,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC629,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC640,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC641,, 83.99 , -   ,,,הרכבה 3,,,
100,B09,1,WC670,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC700,, 80.44 , -   ,,,עבודה ידנית,,,
100,B09,1,WC711,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC712,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC714,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC718,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC719,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC722,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC733,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC738,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC743,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC770,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC772,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC773,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC774,, 83.99 , -   ,,,הרכבה 3,,,
100,B09,1,WC775,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC780,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WC785,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCASS651,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCGAR01,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCUSW02,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCUSW03,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCUSW05,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCUV01,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCUV04,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCUV651,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,1,WCYC01,, 83.99 , -   ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC501,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC502,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC503,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC603,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC609,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC611,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC615,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC617,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC618,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC620,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC621,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC622,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC623,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC625,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC629,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC640,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC641,, -   , 25.84 ,,,הרכבה 3,,,
100,B09,5,WC670,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC711,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC712,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC714,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC718,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC719,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC722,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC733,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC738,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC743,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC770,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC772,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC773,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC774,, -   , 25.84 ,,,הרכבה 3,,,
100,B09,5,WC775,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC780,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WC785,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WCASS651,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WCGAR01,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WCUSW02,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
100,B09,5,WCUSW03,, -   , 25.84 ,,,חצי אוטומטית דלתון,,,
